2020.Alphomelon_Mason,!,1804.Cotesia_Cameron,deduced
2020.Alphomelon_Mason,!,1804.Dolichogenidea_Viereck,deduced
2020.Alphomelon_Mason,!,1804.Fornicia_Brulle,deduced
2020.Alphomelon_Mason,!,1804.Hygroplitis_Thomson,deduced
2020.Alphomelon_Mason,<,1804.Microgastrine,deduced
2020.Apanteles_Forster,!,1804.Cotesia_Cameron,deduced
2020.Apanteles_Forster,!,1804.Dolichogenidea_Viereck,deduced
2020.Apanteles_Forster,!,1804.Fornicia_Brulle,deduced
2020.Apanteles_Forster,!,1804.Hygroplitis_Thomson,deduced
2020.Apanteles_Forster,<,1804.Microgastrine,deduced
2020.Beyerslania_Kocak_and_Kemal,!,1804.Cotesia_Cameron,deduced
2020.Beyerslania_Kocak_and_Kemal,!,1804.Dolichogenidea_Viereck,deduced
2020.Beyerslania_Kocak_and_Kemal,!,1804.Fornicia_Brulle,deduced
2020.Beyerslania_Kocak_and_Kemal,!,1804.Hygroplitis_Thomson,deduced
2020.Beyerslania_Kocak_and_Kemal,<,1804.Microgastrine,deduced
2020.Choeras_Mason,!,1804.Cotesia_Cameron,deduced
2020.Choeras_Mason,!,1804.Dolichogenidea_Viereck,deduced
2020.Choeras_Mason,!,1804.Fornicia_Brulle,deduced
2020.Choeras_Mason,!,1804.Hygroplitis_Thomson,deduced
2020.Choeras_Mason,<,1804.Microgastrine,deduced
2020.Cotesia_Cameron,!,1804.Apanteles_Forster,deduced
2020.Cotesia_Cameron,!,1804.Dolichogenidea_Viereck,deduced
2020.Cotesia_Cameron,!,1804.Fornicia_Brulle,deduced
2020.Cotesia_Cameron,!,1804.Hygroplitis_Thomson,deduced
2020.Cotesia_Cameron,!,1804.Hypomicrogaster_Ashmead,deduced
2020.Cotesia_Cameron,!,1804.Microgaster_Latreille,deduced
2020.Cotesia_Cameron,<,1804.Microgastrine,deduced
2020.Cotesia_Cameron,!,1804.Protapanteles_Ashmead,deduced
2020.Deuterixys_Mason,!,1804.Cotesia_Cameron,deduced
2020.Deuterixys_Mason,!,1804.Dolichogenidea_Viereck,deduced
2020.Deuterixys_Mason,!,1804.Fornicia_Brulle,deduced
2020.Deuterixys_Mason,!,1804.Hygroplitis_Thomson,deduced
2020.Deuterixys_Mason,<,1804.Microgastrine,deduced
2020.Distatrix_Mason,!,1804.Cotesia_Cameron,deduced
2020.Distatrix_Mason,!,1804.Dolichogenidea_Viereck,deduced
2020.Distatrix_Mason,!,1804.Fornicia_Brulle,deduced
2020.Distatrix_Mason,!,1804.Hygroplitis_Thomson,deduced
2020.Distatrix_Mason,<,1804.Microgastrine,deduced
2020.Dolichogenidea_Viereck,!,1804.Apanteles_Forster,deduced
2020.Dolichogenidea_Viereck,!,1804.Cotesia_Cameron,deduced
2020.Dolichogenidea_Viereck,!,1804.Fornicia_Brulle,deduced
2020.Dolichogenidea_Viereck,!,1804.Hygroplitis_Thomson,deduced
2020.Dolichogenidea_Viereck,!,1804.Hypomicrogaster_Ashmead,deduced
2020.Dolichogenidea_Viereck,!,1804.Microgaster_Latreille,deduced
2020.Dolichogenidea_Viereck,<,1804.Microgastrine,deduced
2020.Dolichogenidea_Viereck,!,1804.Protapanteles_Ashmead,deduced
2020.Exix_Mason,!,1804.Cotesia_Cameron,deduced
2020.Exix_Mason,!,1804.Dolichogenidea_Viereck,deduced
2020.Exix_Mason,!,1804.Fornicia_Brulle,deduced
2020.Exix_Mason,!,1804.Hygroplitis_Thomson,deduced
2020.Exix_Mason,<,1804.Microgastrine,deduced
2020.Exoryza_Mason,!,1804.Cotesia_Cameron,deduced
2020.Exoryza_Mason,!,1804.Dolichogenidea_Viereck,deduced
2020.Exoryza_Mason,!,1804.Fornicia_Brulle,deduced
2020.Exoryza_Mason,!,1804.Hygroplitis_Thomson,deduced
2020.Exoryza_Mason,<,1804.Microgastrine,deduced
2020.Fornicia_Brulle,!,1804.Apanteles_Forster,deduced
2020.Fornicia_Brulle,!,1804.Cotesia_Cameron,deduced
2020.Fornicia_Brulle,!,1804.Dolichogenidea_Viereck,deduced
2020.Fornicia_Brulle,!,1804.Hygroplitis_Thomson,deduced
2020.Fornicia_Brulle,!,1804.Hypomicrogaster_Ashmead,deduced
2020.Fornicia_Brulle,!,1804.Microgaster_Latreille,deduced
2020.Fornicia_Brulle,<,1804.Microgastrine,deduced
2020.Fornicia_Brulle,!,1804.Protapanteles_Ashmead,deduced
2020.Hygroplitis_Thomson,!,1804.Apanteles_Forster,deduced
